20251211 060700;25758;25759.25;25753.75;25755.25;9
20251211 060800;25758;25758.25;25758;25758.25;2
20251211 060900;25755.25;25756.75;25754.5;25756.5;5
20251211 061000;25757.75;25758.25;25757.5;25758.25;3
20251211 061200;25756.5;25758.25;25755.25;25755.25;4
20251211 061300;25763;25764;25763;25764;4
20251211 061400;25764.25;25764.25;25761.75;25762;6
20251211 061500;25758.75;25764.25;25758.75;25764.25;3
20251211 061600;25762;25762;25761.75;25761.75;3
20251211 061700;25763;25763;25758.25;25762.5;18
20251211 061800;25763;25763;25763;25763;1
20251211 061900;25759;25760.75;25755;25757.25;6
20251211 062000;25758;25758;25752.25;25752.75;6
20251211 062100;25747;25747;25743.5;25743.5;7
20251211 062200;25743.5;25743.75;25742;25743.5;9
20251211 062400;25740;25740.75;25739;25739;6
20251211 062500;25738.5;25741.5;25735.75;25740;17
20251211 062600;25741.75;25741.75;25735.5;25735.5;6
20251211 062700;25740.75;25740.75;25739;25739;5
20251211 062800;25738.5;25741.75;25738.5;25741.75;10
20251211 062900;25738;25738.5;25734.75;25735;8
20251211 063000;25736;25736;25726;25728;12
20251211 063100;25728.5;25731.5;25728.5;25731;19
20251211 063200;25733.5;25735;25728.5;25728.75;33
20251211 063300;25729.5;25739.25;25729.5;25737.75;15
20251211 063400;25735.5;25740;25735;25737.75;23
20251211 063500;25738.5;25741.25;25737;25741.25;10
20251211 063600;25741.25;25751.25;25741.25;25750;20
20251211 063700;25749;25755.75;25749;25754;12
20251211 063800;25752.5;25755.5;25752.5;25755.25;5
20251211 063900;25755.75;25760;25755.75;25760;5
20251211 064000;25757.75;25763;25757.75;25763;7
20251211 064100;25761.5;25763;25760.75;25760.75;11
20251211 064200;25760.75;25762.5;25759;25762.5;11
20251211 064300;25764.25;25764.25;25761.25;25761.25;4
20251211 064400;25760;25760;25760;25760;1
20251211 064500;25763.25;25765.25;25763;25765;24
20251211 064600;25765;25766.75;25764.5;25766.75;5
20251211 064700;25768.75;25770.25;25759.5;25763;18
20251211 064800;25765.75;25766.25;25765.5;25765.5;5
20251211 064900;25766;25768.5;25766;25767;3
20251211 065000;25766.25;25767;25766;25766.5;5
20251211 065100;25763.75;25763.75;25757.5;25757.5;9
20251211 065200;25757.5;25762;25757.5;25762;10
20251211 065300;25755;25755;25750;25750;8
20251211 065400;25753.75;25753.75;25752.5;25753;4
20251211 065500;25751.25;25756;25751.25;25756;4
20251211 065600;25753.5;25755;25752.75;25755;7
20251211 065700;25758.5;25759.25;25758.5;25759.25;3
20251211 065800;25760.5;25766;25760.5;25766;6
20251211 065900;25767.5;25767.75;25764.25;25764.25;13
20251211 070000;25767;25767;25761.5;25764.25;8
20251211 070100;25763;25764.25;25763;25763.25;3
20251211 070200;25763.25;25763.25;25754.25;25755.25;11
20251211 070300;25750.25;25750.25;25749.5;25750;7
20251211 070400;25750.75;25754.25;25749.75;25754.25;7
20251211 070500;25749.5;25750;25743.5;25743.5;8
20251211 070600;25744.75;25744.75;25738.75;25738.75;3
20251211 070700;25735;25736;25730;25736;19
20251211 070800;25734.25;25735.25;25733.25;25735.25;4
20251211 070900;25741.25;25741.25;25737;25740.5;6
20251211 071000;25740.75;25740.75;25739;25740.75;3
20251211 071100;25745.25;25745.25;25742.5;25742.5;4
20251211 071200;25744.5;25744.5;25744.5;25744.5;1
20251211 071300;25751;25751.25;25751;25751.25;2
20251211 071400;25759;25760;25756;25757;11
20251211 071500;25759.5;25760.25;25759.25;25760.25;7
20251211 071600;25757.25;25762.5;25756.5;25761;5
20251211 071800;25759.75;25760.25;25759.75;25760.25;3
20251211 071900;25760.25;25761;25753.5;25760.25;21
20251211 072000;25764;25764.5;25761;25764;11
20251211 072100;25763.75;25764.25;25763.75;25764.25;2
20251211 072200;25761.75;25761.75;25759.25;25760;5
20251211 072300;25764.25;25764.25;25762.75;25762.75;6
20251211 072400;25767;25767;25766.25;25766.5;6
20251211 072500;25764;25765.25;25764;25765.25;2
20251211 072700;25770;25770;25770;25770;1
20251211 072800;25770;25772.25;25770;25772.25;4
20251211 072900;25768.5;25769.75;25768.5;25769.5;3
20251211 073000;25775.25;25775.25;25772;25775;6
20251211 073100;25777;25780.75;25777;25777.75;14
20251211 073200;25776;25776;25773.25;25773.25;3
20251211 073400;25777.75;25779.75;25777.75;25778.25;3
20251211 073500;25780;25780.25;25780;25780.25;9
20251211 073600;25780.5;25786;25780.25;25785;13
20251211 073700;25782.5;25790;25780.25;25788.25;19
20251211 073800;25788.5;25791;25788;25788;24
20251211 073900;25792;25794;25792;25792.5;7
20251211 074000;25790.5;25792.25;25790.5;25792.25;10
20251211 074100;25792.75;25795;25788.75;25788.75;9
20251211 074200;25789.5;25790;25786.75;25790;4
20251211 074300;25786.25;25793.5;25786.25;25793.5;4
20251211 074400;25794;25794;25789.5;25790.25;5
20251211 074500;25786.75;25791.25;25785;25785;8
20251211 074600;25785.75;25787.75;25785.5;25787.75;4
20251211 074700;25783;25783;25780.25;25780.5;7
20251211 074800;25780;25781.25;25778.25;25780.25;10
20251211 074900;25782;25785.25;25782;25785.25;4
20251211 075000;25795.75;25795.75;25791;25791;4
20251211 075100;25792.5;25792.5;25791;25791.75;5
20251211 075200;25791;25792.5;25791;25791;8
20251211 075300;25790;25792;25790;25790.5;6
20251211 075500;25790;25791.75;25788.25;25791.75;9
20251211 075600;25792;25792.25;25786.25;25786.25;5
20251211 075700;25785.25;25792.5;25785.25;25785.5;68
20251211 075800;25789.5;25798.5;25789;25795.25;12
20251211 075900;25791;25791;25788.25;25788.25;2
20251211 080000;25793.75;25795.25;25791.75;25795.25;5
20251211 080100;25796.75;25796.75;25791;25791;2
20251211 080200;25783.5;25783.5;25771.25;25771.25;5
20251211 080300;25770.5;25774.5;25760;25761.25;17
20251211 080400;25757.75;25768.5;25757.75;25766.25;4
20251211 080500;25757;25757;25755.5;25755.5;12
20251211 080600;25755;25760.5;25752.25;25760;8
20251211 080700;25765;25765;25761.5;25761.5;2
20251211 080800;25757.25;25758.5;25757.25;25758.5;2
20251211 080900;25751.75;25751.75;25750;25751;8
20251211 081000;25747;25748.75;25744.25;25747.25;14
20251211 081100;25741;25742.5;25735;25735;17
20251211 081200;25734.25;25743;25734.25;25743;10
20251211 081300;25735.75;25743;25735.75;25740;8
20251211 081400;25754;25756.75;25754;25756.25;5
20251211 081500;25746.75;25750;25743.75;25750;8
20251211 081600;25747.5;25747.5;25746.75;25746.75;3
20251211 081700;25754;25755.25;25753.75;25753.75;9
20251211 081800;25752.75;25752.75;25747;25748;13
20251211 081900;25753.25;25754;25753.25;25753.25;3
20251211 082000;25750.25;25750.25;25740;25740;5
20251211 082100;25740.5;25742.5;25733.5;25734.75;6
20251211 082200;25742;25747;25742;25747;4
20251211 082300;25755;25759.25;25748.25;25748.25;3
20251211 082400;25744;25754.25;25744;25754.25;3
20251211 082500;25755.75;25756.5;25754.5;25756.5;3
20251211 082600;25756.5;25756.5;25752;25752;14
20251211 082700;25750.75;25750.75;25745;25745;12
20251211 082800;25747.25;25752.5;25747;25752.5;21
20251211 082900;25757.75;25757.75;25756.75;25757.25;6
20251211 083000;25748.25;25748.25;25742.5;25742.5;7
20251211 083100;25742;25742;25735;25736.25;3
20251211 083200;25739.75;25739.75;25735.5;25735.75;10
20251211 083300;25736.5;25738;25736.5;25737.25;3
20251211 083400;25739;25739;25734.75;25734.75;11
20251211 083500;25734;25734;25728.75;25732.5;14
20251211 083600;25731.75;25737.25;25730.75;25737.25;5
20251211 083700;25735;25735;25735;25735;2
20251211 083800;25745;25749.25;25745;25748.25;6
20251211 083900;25751.75;25756.75;25750;25750;8
20251211 084000;25750.75;25755;25750.75;25755;3
20251211 084100;25753;25757;25753;25756;5
20251211 084200;25755;25756.75;25755;25756.75;4
20251211 084300;25753;25754;25743.5;25743.5;8
20251211 084500;25746.25;25746.25;25746.25;25746.25;1
20251211 084600;25740.25;25740.5;25740.25;25740.5;4
20251211 084700;25742;25752;25742;25749.5;5
20251211 084800;25748.25;25748.25;25748.25;25748.25;1
20251211 084900;25747.5;25747.5;25745.75;25745.75;3
20251211 085000;25743.25;25743.25;25743.25;25743.25;1
20251211 085100;25753;25770.25;25753;25765.75;37
20251211 085200;25768.75;25773.75;25768.75;25771.25;10
20251211 085300;25771.25;25786.5;25771.25;25785.5;40
20251211 085400;25787.75;25787.75;25782.75;25783.5;18
20251211 085500;25778.25;25778.25;25771.5;25771.5;3
20251211 085600;25774;25774;25773.75;25773.75;6
20251211 085700;25774.5;25774.5;25767;25772.25;13
20251211 085800;25777;25781.25;25777;25781.25;14
20251211 085900;25782.25;25788.25;25782.25;25788.25;6
20251211 090000;25788.75;25797.25;25788.75;25794.25;16
20251211 090100;25789.25;25791;25789.25;25789.25;3
20251211 090200;25788.75;25796.5;25788.75;25794.75;8
20251211 090300;25792.75;25795.25;25791;25791;6
20251211 090400;25792;25798;25788.25;25795.75;9
20251211 090500;25795;25797.5;25795;25797.5;12
20251211 090600;25796;25812.75;25793.25;25810.75;70
20251211 090700;25810.75;25817;25810.5;25813.75;29
20251211 090800;25814.25;25824.25;25814.25;25824.25;89
20251211 090900;25822.75;25826.75;25820;25820;49
20251211 091000;25819;25819;25813.25;25813.5;46
20251211 091100;25812.5;25822.75;25809;25822.75;32
20251211 091200;25822;25827.5;25821.25;25823.75;47
20251211 091300;25824;25825.75;25820;25820;72
20251211 091400;25819.25;25819.25;25817;25817;23
20251211 091500;25817.25;25827.75;25817.25;25825;41
20251211 091600;25827.25;25831.5;25819.75;25819.75;37
20251211 091700;25819.5;25823.25;25819;25820.75;31
20251211 091800;25817.75;25826.25;25816;25826.25;23
20251211 091900;25825.5;25831.25;25825.5;25826.25;44
20251211 092000;25830.25;25832.75;25830;25830.75;48
20251211 092100;25831;25834;25827.75;25833.25;221
20251211 092200;25835.5;25841;25835.5;25840;73
20251211 092300;25842.75;25846.75;25841;25846.75;19
20251211 092400;25847.75;25848.75;25845.75;25847;16
20251211 092500;25844.75;25845.25;25842;25845.25;6
20251211 092600;25843;25844.5;25839.5;25839.5;7
20251211 092700;25836.75;25837.5;25836.75;25837.5;3
20251211 092800;25833;25835.25;25825.5;25828.75;13
20251211 092900;25828.5;25837.5;25828.5;25837.5;7
20251211 093000;25839;25842.25;25839;25841.5;6
20251211 093100;25841.25;25846.25;25841.25;25846.25;9
20251211 093200;25846.5;25847.5;25843;25843.75;10
20251211 093300;25844.25;25844.25;25839.75;25839.75;3
20251211 093400;25843.75;25845.5;25842.5;25843.75;7
20251211 093500;25845;25845;25836.5;25836.5;12
20251211 093600;25834.5;25835;25833.5;25834.75;25
20251211 093700;25833.75;25835.75;25833.75;25835.5;3
20251211 093800;25840;25844.25;25840;25844.25;2
20251211 093900;25842.5;25852.5;25842.5;25852.5;21
20251211 094000;25852.75;25853.5;25848.5;25852;14
20251211 094100;25853;25853;25847.75;25850.75;14
20251211 094200;25848.25;25848.25;25842.75;25847.25;17
20251211 094300;25846.5;25846.5;25842;25842;17
20251211 094400;25840;25847;25840;25845.25;16
20251211 094500;25844.75;25845.75;25841;25841;10
20251211 094600;25843.75;25846;25843.75;25845.25;6
20251211 094700;25844.25;25845.5;25844.25;25845.5;2
20251211 094800;25845.5;25851;25844;25851;24
20251211 094900;25852;25853;25851;25851;8
20251211 095000;25854;25859;25854;25857;21
20251211 095100;25856.75;25858;25855.25;25856.75;24
20251211 095200;25859.25;25859.25;25855.75;25858.75;16
20251211 095300;25858.25;25861;25856.25;25861;15
20251211 095400;25863;25873;25861.5;25873;27
20251211 095500;25876;25878.25;25863.25;25863.25;27
20251211 095600;25862;25863.25;25860.25;25863.25;8
20251211 095700;25864.75;25864.75;25860.25;25860.25;6
20251211 095800;25859.75;25860.75;25858.75;25860.75;6
20251211 095900;25858.5;25860.25;25856.5;25856.5;6
20251211 100000;25856.25;25858.5;25856.25;25858.25;5
20251211 100100;25860;25863;25858;25858.25;21
20251211 100200;25858.5;25860.75;25853.5;25858;14
20251211 100300;25858;25863;25857;25859.25;15
20251211 100400;25857.25;25860;25856.5;25860;11
20251211 100500;25858;25858;25850.5;25852;12
20251211 100600;25854.75;25854.75;25849;25849;8
20251211 100700;25849.75;25849.75;25841.25;25848.75;30
20251211 100800;25849.5;25851.5;25849.5;25851.5;5
20251211 101000;25851.25;25851.25;25846.25;25846.25;5
20251211 101100;25850;25850;25839;25839;10
20251211 101200;25838.25;25838.25;25836.25;25836.25;4
20251211 101300;25846;25855;25846;25855;5
20251211 101400;25858;25865.25;25858;25865.25;5
20251211 101500;25862.75;25865.25;25862.5;25865.25;6
20251211 101600;25868.75;25868.75;25868.75;25868.75;2
20251211 101700;25867;25868.75;25867;25868.75;2
20251211 101800;25868.5;25868.5;25865;25865;9
20251211 101900;25866.25;25866.25;25866;25866;2
20251211 102000;25863.25;25863.25;25862.5;25862.5;2
20251211 102100;25865;25865;25856.25;25856.25;9
20251211 102200;25859.5;25859.5;25854;25854;3
20251211 102300;25850;25854;25850;25854;4
20251211 102400;25852;25852;25852;25852;1
20251211 102500;25855;25855;25855;25855;1
20251211 102600;25859;25862;25859;25862;4
20251211 102700;25864.75;25868.5;25864.75;25868.5;4
20251211 102800;25870.5;25870.5;25870.5;25870.5;1
20251211 102900;25859.5;25859.5;25859.25;25859.25;4
20251211 103000;25858;25858;25858;25858;3
20251211 103100;25858.5;25858.5;25856;25856;3
20251211 103200;25855;25855;25850;25850;5
20251211 103300;25848;25851;25848;25851;2
20251211 103400;25852.5;25854.75;25852.5;25854.75;2
20251211 103500;25848;25848;25848;25848;1
20251211 103700;25846.25;25849.75;25845;25845;8
20251211 103800;25847.75;25852;25847.75;25851.5;4
20251211 103900;25852;25852;25851;25852;4
20251211 104100;25852;25852;25848.75;25848.75;2
20251211 104300;25850;25850;25850;25850;1
20251211 104400;25847.75;25849.5;25846.25;25849.5;3
20251211 104500;25851.25;25851.25;25847.25;25847.25;2
20251211 104600;25854.25;25855;25854;25854;6
20251211 104800;25854;25855.25;25851;25855.25;10
20251211 104900;25857;25859;25852.5;25852.5;16
20251211 105000;25857.75;25859;25851.5;25851.5;4
20251211 105100;25853.5;25853.5;25853.25;25853.25;3
20251211 105200;25854.5;25860;25854.5;25860;8
20251211 105300;25861.25;25861.25;25856.25;25856.25;2
20251211 105400;25857.25;25857.25;25857.25;25857.25;2
20251211 105600;25851;25851;25847;25850;5
20251211 105800;25852;25854.75;25852;25854.75;2
20251211 105900;25855.5;25855.75;25853.75;25854.75;5
20251211 110000;25854.75;25855.25;25854;25854;3
20251211 110100;25853.75;25854;25852.75;25854;12
20251211 110200;25853.5;25854;25850;25852;10
20251211 110300;25852.25;25852.25;25852.25;25852.25;2
20251211 110400;25848.75;25852.25;25848.75;25852.25;7
20251211 110600;25859.25;25861;25859.25;25860.25;5
20251211 110700;25861.5;25861.5;25856.25;25856.25;5
20251211 110800;25860.25;25862.25;25860.25;25862.25;2
20251211 110900;25862.75;25863;25862.5;25862.75;4
20251211 111000;25861.25;25865;25861;25865;3
20251211 111100;25864;25865;25864;25865;4
20251211 111300;25867.75;25868;25867.75;25868;2
20251211 111400;25862.25;25864.25;25860.75;25863.75;23
20251211 111500;25866.75;25866.75;25866.75;25866.75;1
20251211 111600;25863.25;25863.25;25863.25;25863.25;1
20251211 111700;25861.5;25864.5;25861.5;25864.25;6
20251211 111900;25857;25858;25853.25;25853.25;8
20251211 112000;25856.25;25859;25856.25;25859;2
20251211 112100;25855.25;25859.25;25855.25;25859.25;2
20251211 112200;25854;25854;25854;25854;1
20251211 112300;25854.25;25856.75;25854.25;25856.75;2
20251211 112400;25858.75;25860;25856.75;25860;7
20251211 112500;25861;25861.25;25857;25857;4
20251211 112600;25855.75;25855.75;25854.25;25854.25;7
20251211 112700;25855.5;25855.5;25854.75;25855;3
20251211 112800;25857;25861.5;25857;25861.5;4
20251211 112900;25864.25;25864.25;25864.25;25864.25;1
20251211 113000;25860;25861.75;25860;25861.75;6
20251211 113200;25862.25;25862.25;25862.25;25862.25;1
20251211 113300;25861.25;25861.25;25861;25861;3
20251211 113400;25855;25855;25851.25;25851.25;5
20251211 113500;25851.75;25852.5;25850;25852.5;7
20251211 113600;25856.25;25856.25;25856.25;25856.25;1
20251211 113700;25861;25861;25861;25861;1
20251211 113800;25856.5;25860.25;25856.5;25860.25;3
20251211 113900;25860.25;25860.25;25856.75;25856.75;4
20251211 114000;25858;25858;25857.75;25857.75;2
20251211 114100;25857;25859.25;25857;25859.25;2
20251211 114200;25858.5;25858.5;25857.25;25857.25;2
20251211 114300;25857.5;25862.5;25856;25856;5
20251211 114400;25855.75;25856.5;25855.75;25856.5;2
20251211 114500;25859.5;25859.5;25859.25;25859.25;2
20251211 114600;25862;25862.25;25859.5;25860;5
20251211 114700;25863.75;25874.25;25863.75;25874.25;24
20251211 114800;25874;25875.25;25872.75;25873.75;12
20251211 114900;25872.75;25875.5;25867.5;25875.5;14
20251211 115000;25873.25;25876.5;25873.25;25876.5;6
20251211 115100;25877;25885;25876.5;25876.5;73
20251211 115200;25876.75;25876.75;25875.25;25875.25;3
20251211 115300;25881.25;25881.25;25881.25;25881.25;1
20251211 115400;25880;25880;25879.75;25879.75;3
20251211 115500;25878.75;25881.75;25877.75;25878.75;8
20251211 115600;25880.75;25882.75;25880;25882.75;10
20251211 115700;25879.75;25880.25;25875.25;25880.25;6
20251211 115800;25881;25886.25;25881;25881.5;11
20251211 115900;25881;25884.25;25881;25882;6
20251211 120000;25884.5;25884.5;25881.25;25881.75;6
20251211 120100;25880.5;25883.75;25874;25874;11
20251211 120200;25875.5;25876.5;25873.5;25874.75;16
20251211 120300;25875.5;25877.5;25875.5;25877.5;4
20251211 120400;25878.75;25880;25876.75;25880;6
20251211 120500;25883;25894.25;25882.5;25893;37
20251211 120600;25890;25890;25885.75;25890;21
20251211 120700;25893.75;25894;25888.25;25888.25;5
20251211 120800;25888.25;25890;25885;25890;9
20251211 120900;25887;25887;25884.5;25884.75;4
20251211 121000;25882.75;25887.25;25882.75;25887.25;5
20251211 121100;25889;25892.25;25889;25890.5;15
20251211 121200;25888;25895;25888;25895;5
20251211 121300;25895;25898;25893;25893.75;10
20251211 121400;25893.75;25901.25;25893.75;25899.75;48
20251211 121500;25900;25900.75;25899.25;25899.25;7
20251211 121600;25901.75;25902.75;25901;25901.75;7
20251211 121700;25902;25906.25;25902;25906.25;12
20251211 121800;25901;25903;25900;25902.75;7
20251211 121900;25900.5;25902.25;25900;25900;6
20251211 122000;25899.5;25912.25;25899.5;25910.5;85
20251211 122100;25913;25918.75;25907.75;25917.25;76
20251211 122200;25916;25924.25;25916;25924.25;46
20251211 122300;25924.5;25927.75;25921.75;25926;51
20251211 122400;25929;25934.75;25924.5;25927;33
20251211 122500;25928;25932;25928;25930.5;10
20251211 122600;25930.5;25932.25;25928.5;25931.25;16
20251211 122700;25934;25934.25;25929.25;25929.25;11
20251211 122800;25932;25933.25;25932;25933;7
20251211 122900;25932;25932;25928.75;25928.75;9
20251211 123000;25931.5;25933;25931.5;25933;2
20251211 123100;25933.25;25936.25;25926.25;25935.5;84
20251211 123200;25937;25945;25928;25931.25;93
20251211 123300;25934.25;25939;25930.5;25937.5;20
20251211 123400;25940;25949.25;25939;25947.25;45
20251211 123500;25947.25;25955.5;25946.5;25951.5;89
20251211 123600;25952.75;25954.75;25939.5;25939.5;22
20251211 123700;25940;25947.25;25939;25945.5;17
20251211 123800;25944;25945.25;25942.75;25945;17
20251211 123900;25948;25952.5;25947.75;25947.75;16
20251211 124000;25948.25;25950.75;25946;25949.75;9
20251211 124100;25950.25;25953.5;25946;25946;19
20251211 124200;25945.75;25945.75;25942.5;25945;11
20251211 124300;25943.75;25944.5;25940;25942.75;17
20251211 124400;25941.75;25943.75;25939.25;25939.75;16
20251211 124500;25939;25943.75;25939;25943.75;11
20251211 124600;25941.75;25946;25941.75;25943.25;17
20251211 124700;25942.75;25946.75;25942.75;25943.75;12
20251211 124800;25943.75;25943.75;25938.5;25938.5;4
20251211 124900;25941.75;25941.75;25937.75;25938;7
20251211 125000;25937;25941.75;25936.25;25941.25;17
20251211 125100;25941.5;25941.5;25938;25938;5
20251211 125200;25937;25945;25936.25;25945;15
20251211 125300;25941.25;25941.25;25939.5;25939.5;3
20251211 125400;25940.5;25941;25940.25;25941;4
20251211 125500;25941.75;25941.75;25941.75;25941.75;1
20251211 125600;25941;25942.25;25941;25941;5
20251211 125700;25940.75;25947;25940.75;25942;19
20251211 125800;25949.25;25950;25947.5;25947.5;12
20251211 125900;25952;25953.5;25952;25952.75;8
20251211 130000;25952.5;25956.75;25949;25949;20
20251211 130100;25948.75;25952.75;25947.25;25952.5;18
20251211 130200;25953.75;25954.75;25950.5;25952;13
20251211 130300;25945.75;25945.75;25942.5;25942.5;4
20251211 130400;25938;25938;25937;25937;2
20251211 130500;25940;25943;25937.75;25938;7
20251211 130600;25936.5;25938.25;25933;25933;23
20251211 130700;25930;25930;25923.5;25924;45
20251211 130800;25924.25;25929.25;25922.25;25929.25;18
20251211 130900;25924.5;25924.5;25920.5;25923.5;18
20251211 131000;25927;25928;25923;25923;15
20251211 131100;25923.75;25923.75;25920.25;25920.25;6
20251211 131200;25920;25924.5;25919;25924.25;19
20251211 131300;25927;25929.75;25926.5;25926.5;10
20251211 131400;25926;25927.75;25926;25927.75;5
20251211 131500;25930;25932.5;25929.5;25930.75;27
20251211 131600;25932.25;25932.75;25927;25929;15
20251211 131700;25929.25;25936.75;25929.25;25936.75;9
20251211 131800;25934.75;25938.25;25934.75;25938;6
20251211 131900;25931.5;25933.75;25931;25933;6
20251211 132000;25936.5;25936.5;25936.5;25936.5;2
20251211 132100;25929;25929;25929;25929;1
20251211 132200;25929;25929;25927.75;25927.75;3
20251211 132300;25932;25932;25929.75;25929.75;4
20251211 132400;25933.5;25933.5;25930.5;25930.5;4
20251211 132500;25931.25;25931.5;25928;25928;5
20251211 132600;25925.5;25926.75;25925;25926.75;11
20251211 132700;25927.5;25927.5;25924;25927;6
20251211 132800;25927;25927;25923;25923;5
20251211 132900;25923.75;25926;25923.75;25926;3
20251211 133000;25927.75;25930.5;25927.75;25930.5;6
20251211 133100;25924.5;25930.75;25918.5;25918.5;12
20251211 133200;25921.75;25923.25;25909;25909;40
20251211 133300;25907.75;25914.25;25905.25;25914.25;20
20251211 133400;25908.25;25916;25907.75;25912;26
20251211 133500;25915.25;25917.25;25904;25904;14
20251211 133600;25903.25;25911.5;25903.25;25907.25;6
20251211 133700;25909.75;25914;25908.5;25914;12
20251211 133800;25914.5;25914.5;25901.25;25910;27
20251211 133900;25911.75;25911.75;25907.25;25910;12
20251211 134000;25910;25910.25;25905;25906.75;9
20251211 134100;25905.25;25914;25905.25;25912.25;6
20251211 134200;25915.5;25915.5;25909;25909;7
20251211 134300;25903.75;25904.75;25888;25893.25;69
20251211 134400;25895.25;25895.25;25891.25;25891.25;11
20251211 134500;25893.5;25897.75;25893.5;25897;21
20251211 134600;25896;25902;25892;25902;16
20251211 134700;25900.75;25905.75;25900.75;25902;18
20251211 134800;25900.75;25900.75;25893.5;25897.75;22
20251211 134900;25898;25901.5;25898;25901.25;11
20251211 135000;25900;25904.5;25899.25;25904.5;3
20251211 135100;25904.75;25906.75;25902;25906.75;16
20251211 135200;25905.25;25905.25;25902.75;25902.75;3
20251211 135300;25906.75;25911;25903.5;25911;6
20251211 135400;25910.5;25918.5;25910.5;25917;21
20251211 135500;25916.5;25916.5;25916.25;25916.25;2
20251211 135600;25915.25;25917.5;25909.75;25909.75;15
20251211 135700;25909.75;25909.75;25900;25901.5;11
20251211 135800;25899.25;25899.25;25892;25893.25;18
20251211 135900;25895;25899.5;25895;25897.75;10
20251211 140000;25897.25;25899.5;25896;25898.75;12
20251211 140100;25900.25;25903;25897;25902.75;19
20251211 140200;25903.5;25906;25895;25897.5;17
20251211 140300;25897.25;25899.75;25895.5;25898.75;14
20251211 140400;25902.5;25906.25;25902.5;25904.25;14
20251211 140500;25905.75;25908.25;25905.75;25906.75;6
20251211 140600;25908.75;25909.75;25905.5;25905.75;9
20251211 140700;25898.75;25898.75;25898.75;25898.75;1
20251211 140800;25895.75;25901.5;25895.75;25901.5;3
20251211 140900;25903.5;25905.75;25902.75;25905.75;4
20251211 141000;25905;25905;25904.5;25905;4
20251211 141100;25907.25;25923;25907.25;25923;19
20251211 141200;25924;25927.25;25923;25927.25;16
20251211 141300;25924.25;25930;25924.25;25930;6
20251211 141400;25929.5;25929.5;25928.75;25928.75;10
20251211 141500;25929;25932;25927.75;25929.25;17
20251211 141600;25925.5;25930;25920;25920.75;14
20251211 141700;25920;25923;25920;25920;6
20251211 141800;25923;25923;25922.5;25922.5;5
